#Frame      Pop:0    Pop:1    Pop:2    Pop:3    Pop:4    Pop:5    Pop:6    Pop:7    Pop:8    Pop:9
     567    0.160    0.559    0.000    0.000    0.049    0.113    0.076    0.039    0.004    0.000
     568    0.160    0.558    0.000    0.000    0.051    0.113    0.076    0.039    0.004    0.000
     569    0.160    0.557    0.000    0.000    0.053    0.112    0.076    0.039    0.004    0.000
     570    0.160    0.556    0.000    0.000    0.054    0.112    0.075    0.039    0.004    0.000
     571    0.159    0.555    0.000    0.000    0.056    0.112    0.075    0.039    0.004    0.000
     572    0.159    0.554    0.000    0.000    0.058    0.112    0.075    0.038    0.003    0.000
     573    0.159    0.553    0.000    0.000    0.059    0.112    0.075    0.038    0.003    0.000
     574    0.159    0.552    0.000    0.000    0.061    0.111    0.075    0.038    0.003    0.000
     575    0.158    0.551    0.000    0.000    0.063    0.111    0.075    0.038    0.003    0.000
     576    0.158    0.550    0.000    0.000    0.064    0.111    0.075    0.038    0.003    0.000
     577    0.158    0.549    0.000    0.000    0.066    0.111    0.075    0.038    0.003    0.000
     578    0.157    0.548    0.000    0.000    0.067    0.111    0.074    0.038    0.003    0.000
     579    0.157    0.547    0.000    0.000    0.069    0.111    0.074    0.038    0.003    0.000
     580    0.157    0.547    0.000    0.000    0.071    0.110    0.074    0.038    0.003    0.000
     581    0.157    0.546    0.000    0.000    0.072    0.110    0.074    0.038    0.003    0.000
     582    0.156    0.545    0.000    0.000    0.074    0.110    0.074    0.038    0.003    0.000
     583    0.156    0.544    0.000    0.000    0.075    0.110    0.074    0.038    0.003    0.000
     584    0.156    0.543    0.000    0.000    0.077    0.110    0.074    0.038    0.003    0.000
     585    0.156    0.542    0.000    0.000    0.079    0.109    0.074    0.038    0.003    0.000
     586    0.155    0.541    0.000    0.000    0.080    0.109    0.073    0.038    0.003    0.000
     587    0.155    0.540    0.000    0.000    0.082    0.109    0.073    0.037    0.003    0.000
     588    0.155    0.539    0.000    0.000    0.083    0.109    0.073    0.037    0.003    0.000
     589    0.154    0.538    0.000    0.000    0.085    0.109    0.073    0.037    0.003    0.000
     590    0.154    0.537    0.000    0.000    0.086    0.108    0.073    0.037    0.003    0.000
     591    0.154    0.536    0.000    0.000    0.088    0.108    0.073    0.037    0.003    0.000
     592    0.154    0.535    0.000    0.000    0.090    0.108    0.073    0.037    0.003    0.000
     593    0.153    0.535    0.000    0.000    0.091    0.108    0.073    0.037    0.003    0.000
     594    0.153    0.534    0.000    0.000    0.093    0.108    0.072    0.037    0.003    0.000
     595    0.153    0.533    0.000    0.000    0.094    0.108    0.072    0.037    0.003    0.000
     596    0.153    0.532    0.000    0.000    0.096    0.107    0.072    0.037    0.003    0.000
     597    0.152    0.531    0.000    0.000    0.097    0.107    0.072    0.037    0.003    0.000
     598    0.152    0.530    0.000    0.000    0.099    0.107    0.072    0.037    0.003    0.000
     599    0.152    0.529    0.000    0.000    0.100    0.107    0.072    0.037    0.003    0.000
     600    0.152    0.528    0.000    0.000    0.102    0.107    0.072    0.037    0.003    0.000
     601    0.151    0.527    0.000    0.000    0.103    0.106    0.072    0.037    0.003    0.000
     602    0.151    0.527    0.000    0.000    0.105    0.106    0.071    0.037    0.003    0.000
     603    0.151    0.526    0.000    0.000    0.106    0.106    0.071    0.036    0.003    0.000
     604    0.151    0.525    0.000    0.000    0.108    0.106    0.071    0.036    0.003    0.000
     605    0.150    0.524    0.000    0.000    0.109    0.106    0.071    0.036    0.003    0.000
     606    0.150    0.523    0.000    0.000    0.111    0.106    0.071    0.036    0.003    0.000
     607    0.150    0.522    0.000    0.000    0.112    0.105    0.071    0.036    0.003    0.000
     608    0.150    0.521    0.000    0.000    0.113    0.105    0.071    0.036    0.003    0.000
     609    0.149    0.521    0.000    0.000    0.115    0.105    0.071    0.036    0.003    0.000
     610    0.149    0.520    0.000    0.000    0.116    0.105    0.070    0.036    0.003    0.000
     611    0.149    0.519    0.000    0.000    0.118    0.105    0.070    0.036    0.003    0.000
     612    0.149    0.518    0.000    0.000    0.119    0.105    0.070    0.036    0.003    0.000
     613    0.148    0.517    0.000    0.000    0.121    0.104    0.070    0.036    0.003    0.000
     614    0.148    0.516    0.000    0.000    0.122    0.104    0.070    0.036    0.003    0.000
     615    0.148    0.515    0.000    0.000    0.124    0.104    0.070    0.036    0.003    0.000
     616    0.148    0.515    0.000    0.000    0.125    0.104    0.070    0.036    0.003    0.000
     617    0.147    0.514    0.000    0.000    0.126    0.104    0.070    0.036    0.003    0.000
     618    0.147    0.513    0.000    0.000    0.128    0.104    0.070    0.036    0.003    0.000
     619    0.147    0.512    0.000    0.000    0.129    0.103    0.069    0.036    0.003    0.000
     620    0.147    0.511    0.000    0.000    0.131    0.103    0.069    0.035    0.003    0.000
     621    0.147    0.510    0.000    0.000    0.132    0.103    0.069    0.035    0.003    0.000
     622    0.146    0.510    0.000    0.000    0.133    0.103    0.069    0.035    0.003    0.000
     623    0.146    0.509    0.000    0.000    0.135    0.103    0.069    0.035    0.003    0.000
     624    0.146    0.508    0.000    0.000    0.136    0.103    0.069    0.035    0.003    0.000
     625    0.146    0.507    0.000    0.000    0.138    0.102    0.069    0.035    0.003    0.000
     626    0.145    0.506    0.000    0.000    0.139    0.102    0.069    0.035    0.003    0.000
     627    0.145    0.506    0.000    0.000    0.140    0.102    0.069    0.035    0.003    0.000
     628    0.145    0.505    0.000    0.000    0.142    0.102    0.068    0.035    0.003    0.000
     629    0.145    0.504    0.000    0.000    0.143    0.102    0.068    0.035    0.003    0.000
     630    0.144    0.503    0.000    0.000    0.144    0.102    0.068    0.035    0.003    0.000
     631    0.144    0.502    0.000    0.000    0.146    0.101    0.068    0.035    0.003    0.000
     632    0.144    0.502    0.000    0.000    0.147    0.101    0.068    0.035    0.003    0.000
     633    0.144    0.501    0.000    0.000    0.148    0.101    0.068    0.035    0.003    0.000
     634    0.144    0.500    0.000    0.000    0.150    0.101    0.068    0.035    0.003    0.000
     635    0.143    0.499    0.000    0.000    0.151    0.101    0.068    0.035    0.003    0.000
     636    0.143    0.498    0.000    0.000    0.153    0.101    0.068    0.035    0.003    0.000
     637    0.143    0.498    0.000    0.000    0.154    0.100    0.068    0.035    0.003    0.000
     638    0.143    0.497    0.000    0.000    0.155    0.100    0.067    0.034    0.003    0.000
     639    0.142    0.496    0.000    0.000    0.156    0.100    0.067    0.034    0.003    0.000
     640    0.142    0.495    0.000    0.000    0.158    0.100    0.067    0.034    0.003    0.000
     641    0.142    0.495    0.000    0.000    0.159    0.100    0.067    0.034    0.003    0.000
     642    0.142    0.494    0.000    0.000    0.160    0.100    0.067    0.034    0.003    0.000
     643    0.142    0.493    0.000    0.000    0.162    0.100    0.067    0.034    0.003    0.000
     644    0.141    0.492    0.000    0.000    0.163    0.099    0.067    0.034    0.003    0.000
     645    0.141    0.491    0.000    0.000    0.164    0.099    0.067    0.034    0.003    0.000
     646    0.141    0.491    0.000    0.000    0.166    0.099    0.067    0.034    0.003    0.000
     647    0.141    0.490    0.000    0.000    0.167    0.099    0.066    0.034    0.003    0.000
     648    0.140    0.489    0.000    0.000    0.168    0.099    0.066    0.034    0.003    0.000
     649    0.140    0.488    0.000    0.000    0.169    0.099    0.066    0.034    0.003    0.000
     650    0.140    0.488    0.000    0.000    0.171    0.098    0.066    0.034    0.003    0.000
     651    0.140    0.487    0.000    0.000    0.172    0.098    0.066    0.034    0.003    0.000
     652    0.140    0.486    0.000    0.000    0.173    0.098    0.066    0.034    0.003    0.000
     653    0.139    0.485    0.000    0.000    0.175    0.098    0.066    0.034    0.003    0.000
     654    0.139    0.485    0.000    0.000    0.176    0.098    0.066    0.034    0.003    0.000
     655    0.139    0.484    0.000    0.000    0.177    0.098    0.066    0.034    0.003    0.000
     656    0.139    0.483    0.000    0.000    0.178    0.098    0.066    0.034    0.003    0.000
     657    0.139    0.482    0.000    0.000    0.180    0.097    0.065    0.033    0.003    0.000
     658    0.138    0.482    0.000    0.000    0.181    0.097    0.065    0.033    0.003    0.000
     659    0.138    0.481    0.000    0.000    0.182    0.097    0.065    0.033    0.003    0.000
     660    0.138    0.480    0.000    0.000    0.183    0.097    0.065    0.033    0.003    0.000
     661    0.138    0.480    0.000    0.000    0.185    0.097    0.065    0.033    0.003    0.000
     662    0.137    0.479    0.000    0.000    0.186    0.097    0.065    0.033    0.003    0.000
     663    0.137    0.478    0.000    0.000    0.187    0.097    0.065    0.033    0.003    0.000
     664    0.137    0.477    0.000    0.000    0.188    0.096    0.065    0.033    0.003    0.000
     665    0.137    0.477    0.000    0.000    0.189    0.096    0.065    0.033    0.003    0.000
     666    0.137    0.476    0.000    0.000    0.191    0.096    0.065    0.033    0.003    0.000
     667    0.136    0.475    0.000    0.000    0.192    0.096    0.064    0.033    0.003    0.000
     668    0.136    0.475    0.000    0.000    0.193    0.096    0.064    0.033    0.003    0.000
     669    0.136    0.474    0.000    0.000    0.194    0.096    0.064    0.033    0.003    0.000
     670    0.136    0.473    0.000    0.000    0.196    0.096    0.064    0.033    0.003    0.000
     671    0.136    0.472    0.000    0.000    0.197    0.095    0.064    0.033    0.003    0.000
     672    0.135    0.472    0.000    0.000    0.198    0.095    0.064    0.033    0.003    0.000
     673    0.135    0.471    0.000    0.000    0.199    0.095    0.064    0.033    0.003    0.000
     674    0.135    0.470    0.000    0.000    0.200    0.095    0.064    0.033    0.003    0.000
     675    0.135    0.470    0.000    0.000    0.201    0.095    0.064    0.033    0.003    0.000
     676    0.135    0.469    0.000    0.000    0.203    0.095    0.064    0.033    0.003    0.000
     677    0.134    0.468    0.000    0.000    0.204    0.095    0.064    0.032    0.003    0.000
     678    0.134    0.468    0.000    0.000    0.205    0.094    0.063    0.032    0.003    0.000
     679    0.134    0.467    0.000    0.000    0.206    0.094    0.063    0.032    0.003    0.000
     680    0.134    0.466    0.000    0.000    0.207    0.094    0.063    0.032    0.003    0.000
     681    0.134    0.465    0.000    0.000    0.209    0.094    0.063    0.032    0.003    0.000
     682    0.133    0.465    0.000    0.000    0.210    0.094    0.063    0.032    0.003    0.000
     683    0.133    0.464    0.000    0.000    0.211    0.094    0.063    0.032    0.003    0.000
     684    0.133    0.463    0.000    0.000    0.212    0.094    0.063    0.032    0.003    0.000
     685    0.133    0.463    0.000    0.000    0.213    0.093    0.063    0.032    0.003    0.000
     686    0.133    0.462    0.000    0.000    0.214    0.093    0.063    0.032    0.003    0.000
     687    0.132    0.461    0.000    0.000    0.215    0.093    0.063    0.032    0.003    0.000
     688    0.132    0.461    0.000    0.000    0.217    0.093    0.062    0.032    0.003    0.000
     689    0.132    0.460    0.000    0.000    0.218    0.093    0.062    0.032    0.003    0.000
     690    0.132    0.459    0.000    0.000    0.219    0.093    0.062    0.032    0.003    0.000
     691    0.132    0.459    0.000    0.000    0.220    0.093    0.062    0.032    0.003    0.000
     692    0.132    0.458    0.000    0.000    0.221    0.092    0.062    0.032    0.003    0.000
     693    0.131    0.457    0.000    0.000    0.222    0.092    0.062    0.032    0.003    0.000
     694    0.131    0.457    0.000    0.000    0.223    0.092    0.062    0.032    0.003    0.000
     695    0.131    0.456    0.000    0.000    0.224    0.092    0.062    0.032    0.003    0.000
     696    0.131    0.455    0.000    0.000    0.226    0.092    0.062    0.032    0.003    0.000
     697    0.131    0.455    0.000    0.000    0.227    0.092    0.062    0.032    0.003    0.000
     698    0.130    0.454    0.000    0.000    0.228    0.092    0.062    0.032    0.003    0.000
     699    0.130    0.454    0.000    0.000    0.229    0.092    0.062    0.031    0.003    0.000
     700    0.130    0.453    0.000    0.000    0.230    0.091    0.061    0.031    0.003    0.000
     701    0.130    0.452    0.000    0.000    0.231    0.091    0.061    0.031    0.003    0.000
     702    0.130    0.452    0.000    0.000    0.232    0.091    0.061    0.031    0.003    0.000
     703    0.129    0.451    0.000    0.000    0.233    0.091    0.061    0.031    0.003    0.000
     704    0.129    0.450    0.000    0.000    0.234    0.091    0.061    0.031    0.003    0.000
     705    0.129    0.450    0.000    0.000    0.235    0.091    0.061    0.031    0.003    0.000
     706    0.129    0.449    0.000    0.000    0.237    0.091    0.061    0.031    0.003    0.000
     707    0.129    0.448    0.000    0.000    0.238    0.091    0.061    0.031    0.003    0.000
     708    0.129    0.448    0.000    0.000    0.239    0.090    0.061    0.031    0.003    0.000
     709    0.128    0.447    0.000    0.000    0.240    0.090    0.061    0.031    0.003    0.000
     710    0.128    0.446    0.000    0.000    0.241    0.090    0.061    0.031    0.003    0.000
     711    0.128    0.446    0.000    0.000    0.242    0.090    0.060    0.031    0.003    0.000
     712    0.128    0.445    0.000    0.000    0.243    0.090    0.060    0.031    0.003    0.000
     713    0.128    0.445    0.000    0.000    0.244    0.090    0.060    0.031    0.003    0.000
     714    0.127    0.444    0.000    0.000    0.245    0.090    0.060    0.031    0.003    0.000
     715    0.127    0.443    0.000    0.000    0.246    0.090    0.060    0.031    0.003    0.000
     716    0.127    0.443    0.000    0.000    0.247    0.089    0.060    0.031    0.003    0.000
     717    0.127    0.442    0.000    0.000    0.248    0.089    0.060    0.031    0.003    0.000
     718    0.127    0.442    0.000    0.000    0.249    0.089    0.060    0.031    0.003    0.000
     719    0.127    0.441    0.000    0.000    0.250    0.089    0.060    0.031    0.003    0.000
     720    0.126    0.440    0.000    0.000    0.251    0.089    0.060    0.031    0.003    0.000
     721    0.126    0.440    0.000    0.000    0.252    0.089    0.060    0.031    0.003    0.000
     722    0.126    0.439    0.000    0.000    0.253    0.089    0.060    0.030    0.003    0.000
     723    0.126    0.438    0.000    0.000    0.254    0.089    0.059    0.030    0.003    0.000
     724    0.126    0.438    0.000    0.000    0.256    0.088    0.059    0.030    0.003    0.000
     725    0.126    0.437    0.000    0.000    0.257    0.088    0.059    0.030    0.003    0.000
     726    0.125    0.437    0.000    0.000    0.258    0.088    0.059    0.030    0.003    0.000
     727    0.125    0.436    0.000    0.000    0.259    0.088    0.059    0.030    0.003    0.000
     728    0.125    0.435    0.000    0.000    0.260    0.088    0.059    0.030    0.003    0.000
     729    0.125    0.435    0.000    0.000    0.261    0.088    0.059    0.030    0.003    0.000
     730    0.125    0.434    0.000    0.000    0.262    0.088    0.059    0.030    0.003    0.000
     731    0.124    0.434    0.000    0.000    0.263    0.088    0.059    0.030    0.003    0.000
     732    0.124    0.433    0.000    0.000    0.264    0.087    0.059    0.030    0.003    0.000
     733    0.124    0.432    0.000    0.000    0.265    0.087    0.059    0.030    0.003    0.000
     734    0.124    0.432    0.000    0.000    0.266    0.087    0.059    0.030    0.003    0.000
     735    0.124    0.431    0.000    0.000    0.267    0.087    0.059    0.030    0.003    0.000
     736    0.124    0.431    0.000    0.000    0.268    0.087    0.058    0.030    0.003    0.000
     737    0.123    0.430    0.000    0.000    0.269    0.087    0.058    0.030    0.003    0.000
     738    0.123    0.430    0.000    0.000    0.270    0.087    0.058    0.030    0.003    0.000
     739    0.123    0.429    0.000    0.000    0.271    0.087    0.058    0.030    0.003    0.000
     740    0.123    0.428    0.000    0.000    0.272    0.086    0.058    0.030    0.003    0.000
     741    0.123    0.428    0.000    0.000    0.273    0.086    0.058    0.030    0.003    0.000
     742    0.123    0.427    0.000    0.000    0.274    0.086    0.058    0.030    0.003    0.000
     743    0.122    0.427    0.000    0.000    0.275    0.086    0.058    0.030    0.003    0.000
     744    0.122    0.426    0.000    0.000    0.276    0.086    0.058    0.030    0.003    0.000
     745    0.122    0.426    0.000    0.000    0.277    0.086    0.058    0.030    0.003    0.000
     746    0.122    0.425    0.000    0.000    0.277    0.086    0.058    0.029    0.003    0.000
     747    0.122    0.424    0.000    0.000    0.278    0.086    0.058    0.029    0.003    0.000
     748    0.122    0.424    0.000    0.000    0.279    0.086    0.057    0.029    0.003    0.000
     749    0.121    0.423    0.000    0.000    0.280    0.085    0.057    0.029    0.003    0.000
     750    0.121    0.423    0.000    0.000    0.281    0.085    0.057    0.029    0.003    0.000
     751    0.121    0.422    0.000    0.000    0.282    0.085    0.057    0.029    0.003    0.000
     752    0.121    0.422    0.000    0.000    0.283    0.085    0.057    0.029    0.003    0.000
     753    0.121    0.421    0.000    0.000    0.284    0.085    0.057    0.029    0.003    0.000
     754    0.121    0.420    0.000    0.000    0.285    0.085    0.057    0.029    0.003    0.000
     755    0.121    0.420    0.000    0.000    0.286    0.085    0.057    0.029    0.003    0.000
     756    0.120    0.419    0.000    0.000    0.287    0.085    0.057    0.029    0.003    0.000
     757    0.120    0.419    0.000    0.000    0.288    0.085    0.057    0.029    0.003    0.000
     758    0.120    0.418    0.000    0.000    0.289    0.084    0.057    0.029    0.003    0.000
     759    0.120    0.418    0.000    0.000    0.290    0.084    0.057    0.029    0.003    0.000
     760    0.120    0.417    0.000    0.000    0.291    0.084    0.057    0.029    0.003    0.000
     761    0.120    0.417    0.000    0.000    0.292    0.084    0.057    0.029    0.003    0.000
     762    0.119    0.416    0.000    0.000    0.293    0.084    0.056    0.029    0.003    0.000
     763    0.119    0.415    0.000    0.000    0.294    0.084    0.056    0.029    0.003    0.000
     764    0.119    0.415    0.000    0.000    0.295    0.084    0.056    0.029    0.003    0.000
     765    0.119    0.414    0.000    0.000    0.295    0.084    0.056    0.029    0.003    0.000
     766    0.119    0.414    0.000    0.000    0.296    0.084    0.056    0.029    0.003    0.000
     767    0.119    0.413    0.000    0.000    0.297    0.083    0.056    0.029    0.003    0.000
     768    0.118    0.413    0.000    0.000    0.298    0.083    0.056    0.029    0.003    0.000
     769    0.118    0.412    0.000    0.000    0.299    0.083    0.056    0.029    0.003    0.000
     770    0.118    0.412    0.000    0.000    0.300    0.083    0.056    0.029    0.003    0.000
     771    0.118    0.411    0.000    0.000    0.301    0.083    0.056    0.029    0.003    0.000
     772    0.118    0.411    0.000    0.000    0.302    0.083    0.056    0.028    0.003    0.000
     773    0.118    0.410    0.000    0.000    0.303    0.083    0.056    0.028    0.003    0.000
     774    0.118    0.410    0.000    0.000    0.304    0.083    0.056    0.028    0.003    0.000
     775    0.117    0.409    0.000    0.000    0.305    0.083    0.055    0.028    0.003    0.000
     776    0.117    0.409    0.000    0.000    0.305    0.082    0.055    0.028    0.003    0.000
     777    0.117    0.408    0.000    0.000    0.306    0.082    0.055    0.028    0.003    0.000
     778    0.117    0.407    0.000    0.000    0.307    0.082    0.055    0.028    0.003    0.000
     779    0.117    0.407    0.000    0.000    0.308    0.082    0.055    0.028    0.003    0.000
     780    0.117    0.406    0.000    0.000    0.309    0.082    0.055    0.028    0.003    0.000
     781    0.117    0.406    0.000    0.000    0.310    0.082    0.055    0.028    0.003    0.000
     782    0.116    0.405    0.000    0.000    0.311    0.082    0.055    0.028    0.003    0.000
     783    0.116    0.405    0.000    0.000    0.312    0.082    0.055    0.028    0.003    0.000
     784    0.116    0.404    0.000    0.000    0.312    0.082    0.055    0.028    0.003    0.000
     785    0.116    0.404    0.000    0.000    0.313    0.082    0.055    0.028    0.003    0.000
     786    0.116    0.403    0.000    0.000    0.314    0.081    0.055    0.028    0.003    0.000
     787    0.116    0.403    0.000    0.000    0.315    0.081    0.055    0.028    0.003    0.000
     788    0.115    0.402    0.000    0.000    0.316    0.081    0.055    0.028    0.003    0.000
     789    0.115    0.402    0.000    0.000    0.317    0.081    0.054    0.028    0.003    0.000
     790    0.115    0.401    0.000    0.000    0.318    0.081    0.054    0.028    0.003    0.000
     791    0.115    0.401    0.000    0.000    0.319    0.081    0.054    0.028    0.003    0.000
     792    0.115    0.400    0.000    0.000    0.319    0.081    0.054    0.028    0.003    0.000
     793    0.115    0.400    0.000    0.000    0.320    0.081    0.054    0.028    0.003    0.000
     794    0.115    0.399    0.000    0.000    0.321    0.081    0.054    0.028    0.003    0.000
     795    0.114    0.399    0.000    0.000    0.322    0.081    0.054    0.028    0.003    0.000
     796    0.114    0.398    0.000    0.000    0.323    0.080    0.054    0.028    0.003    0.000
     797    0.114    0.398    0.000    0.000    0.324    0.080    0.054    0.028    0.003    0.000
     798    0.114    0.397    0.000    0.000    0.325    0.080    0.054    0.028    0.003    0.000
     799    0.114    0.397    0.000    0.000    0.325    0.080    0.054    0.028    0.003    0.000
     800    0.114    0.396    0.000    0.000    0.326    0.080    0.054    0.027    0.002    0.000
     801    0.114    0.396    0.000    0.000    0.327    0.080    0.054    0.027    0.002    0.000
     802    0.113    0.395    0.000    0.000    0.328    0.080    0.054    0.027    0.002    0.000
     803    0.113    0.395    0.000    0.000    0.329    0.080    0.054    0.027    0.002    0.000
     804    0.113    0.394    0.000    0.000    0.330    0.080    0.053    0.027    0.002    0.000
     805    0.113    0.394    0.000    0.000    0.330    0.080    0.053    0.027    0.002    0.000
     806    0.113    0.393    0.000    0.000    0.331    0.079    0.053    0.027    0.002    0.000
     807    0.113    0.393    0.000    0.000    0.332    0.079    0.053    0.027    0.002    0.000
     808    0.113    0.392    0.000    0.000    0.333    0.079    0.053    0.027    0.002    0.000
     809    0.112    0.392    0.000    0.000    0.334    0.079    0.053    0.027    0.002    0.000
     810    0.112    0.391    0.000    0.000    0.335    0.079    0.053    0.027    0.002    0.000
     811    0.112    0.391    0.000    0.000    0.335    0.079    0.053    0.027    0.002    0.000
     812    0.112    0.390    0.000    0.000    0.336    0.079    0.053    0.027    0.002    0.000
     813    0.112    0.390    0.000    0.000    0.337    0.079    0.053    0.027    0.002    0.000
     814    0.112    0.389    0.000    0.000    0.338    0.079    0.053    0.027    0.002    0.000
     815    0.112    0.389    0.000    0.000    0.339    0.079    0.053    0.027    0.002    0.000
     816    0.112    0.388    0.000    0.000    0.339    0.078    0.053    0.027    0.002    0.000
     817    0.111    0.388    0.000    0.000    0.340    0.078    0.053    0.027    0.002    0.000
     818    0.111    0.388    0.000    0.000    0.341    0.078    0.053    0.027    0.002    0.000
     819    0.111    0.387    0.000    0.000    0.342    0.078    0.053    0.027    0.002    0.000
     820    0.111    0.387    0.000    0.000    0.343    0.078    0.052    0.027    0.002    0.000
     821    0.111    0.386    0.000    0.000    0.343    0.078    0.052    0.027    0.002    0.000
     822    0.111    0.386    0.000    0.000    0.344    0.078    0.052    0.027    0.002    0.000
     823    0.111    0.385    0.000    0.000    0.345    0.078    0.052    0.027    0.002    0.000
     824    0.110    0.385    0.000    0.000    0.346    0.078    0.052    0.027    0.002    0.000
     825    0.110    0.384    0.000    0.000    0.347    0.078    0.052    0.027    0.002    0.000
     826    0.110    0.384    0.000    0.000    0.347    0.077    0.052    0.027    0.002    0.000
     827    0.110    0.383    0.000    0.000    0.348    0.077    0.052    0.027    0.002    0.000
     828    0.110    0.383    0.000    0.000    0.349    0.077    0.052    0.027    0.002    0.000
     829    0.110    0.382    0.000    0.000    0.350    0.077    0.052    0.027    0.002    0.000
     830    0.110    0.382    0.000    0.000    0.351    0.077    0.052    0.027    0.002    0.000
     831    0.110    0.381    0.000    0.000    0.351    0.077    0.052    0.026    0.002    0.000
     832    0.109    0.381    0.000    0.000    0.352    0.077    0.052    0.026    0.002    0.000
     833    0.109    0.381    0.000    0.000    0.353    0.077    0.052    0.026    0.002    0.000
     834    0.109    0.380    0.000    0.000    0.354    0.077    0.052    0.026    0.002    0.000
     835    0.109    0.380    0.000    0.000    0.354    0.077    0.051    0.026    0.002    0.000
     836    0.109    0.379    0.000    0.000    0.355    0.077    0.051    0.026    0.002    0.000
     837    0.109    0.379    0.000    0.000    0.356    0.076    0.051    0.026    0.002    0.000
     838    0.109    0.378    0.000    0.000    0.357    0.076    0.051    0.026    0.002    0.000
     839    0.108    0.378    0.000    0.000    0.358    0.076    0.051    0.026    0.002    0.000
     840    0.108    0.377    0.000    0.000    0.358    0.076    0.051    0.026    0.002    0.000
     841    0.108    0.377    0.000    0.000    0.359    0.076    0.051    0.026    0.002    0.000
     842    0.108    0.376    0.000    0.000    0.360    0.076    0.051    0.026    0.002    0.000
     843    0.108    0.376    0.000    0.000    0.361    0.076    0.051    0.026    0.002    0.000
     844    0.108    0.376    0.000    0.000    0.361    0.076    0.051    0.026    0.002    0.000
     845    0.108    0.375    0.000    0.000    0.362    0.076    0.051    0.026    0.002    0.000
     846    0.108    0.375    0.000    0.000    0.363    0.076    0.051    0.026    0.002    0.000
     847    0.107    0.374    0.000    0.000    0.364    0.076    0.051    0.026    0.002    0.000
     848    0.107    0.374    0.000    0.000    0.364    0.075    0.051    0.026    0.002    0.000
     849    0.107    0.373    0.000    0.000    0.365    0.075    0.051    0.026    0.002    0.000
     850    0.107    0.373    0.000    0.000    0.366    0.075    0.051    0.026    0.002    0.000
     851    0.107    0.373    0.000    0.000    0.367    0.075    0.051    0.026    0.002    0.000
     852    0.107    0.372    0.000    0.000    0.367    0.075    0.050    0.026    0.002    0.000
     853    0.107    0.372    0.000    0.000    0.368    0.075    0.050    0.026    0.002    0.000
     854    0.107    0.371    0.000    0.000    0.369    0.075    0.050    0.026    0.002    0.000
     855    0.106    0.371    0.000    0.000    0.370    0.075    0.050    0.026    0.002    0.000
     856    0.106    0.370    0.000    0.000    0.369    0.075    0.050    0.026    0.004    0.000
     857    0.107    0.370    0.000    0.000    0.369    0.075    0.050    0.026    0.004    0.000
     858    0.108    0.369    0.000    0.000    0.368    0.075    0.050    0.026    0.003    0.000
     859    0.109    0.369    0.000    0.000    0.368    0.075    0.050    0.026    0.003    0.000
     860    0.110    0.369    0.000    0.000    0.367    0.074    0.050    0.026    0.003    0.000
     861    0.111    0.368    0.000    0.000    0.367    0.074    0.050    0.026    0.003    0.000
     862    0.113    0.368    0.000    0.000    0.367    0.074    0.050    0.026    0.003    0.000
     863    0.114    0.367    0.000    0.000    0.366    0.074    0.050    0.025    0.003    0.000
     864    0.115    0.367    0.000    0.000    0.366    0.074    0.050    0.025    0.003    0.000
     865    0.116    0.366    0.000    0.000    0.365    0.074    0.050    0.025    0.003    0.000
     866    0.117    0.366    0.000    0.000    0.365    0.074    0.050    0.025    0.003    0.000
     867    0.118    0.366    0.000    0.000    0.364    0.074    0.050    0.025    0.003    0.000
     868    0.119    0.365    0.000    0.000    0.364    0.074    0.050    0.025    0.003    0.000
     869    0.120    0.365    0.000    0.000    0.364    0.074    0.049    0.025    0.003    0.000
     870    0.121    0.364    0.000    0.000    0.363    0.074    0.049    0.025    0.003    0.000
     871    0.122    0.364    0.000    0.000    0.363    0.073    0.049    0.025    0.003    0.000
     872    0.123    0.364    0.000    0.000    0.362    0.073    0.049    0.025    0.003    0.000
     873    0.124    0.363    0.000    0.000    0.362    0.073    0.049    0.025    0.003    0.000
     874    0.125    0.363    0.000    0.000    0.362    0.073    0.049    0.025    0.003    0.000
     875    0.126    0.362    0.000    0.000    0.361    0.073    0.049    0.025    0.003    0.000
     876    0.127    0.362    0.000    0.000    0.361    0.073    0.049    0.025    0.003    0.000
     877    0.128    0.361    0.000    0.000    0.360    0.073    0.049    0.025    0.003    0.000
     878    0.129    0.361    0.000    0.000    0.360    0.073    0.049    0.025    0.003    0.000
     879    0.130    0.361    0.000    0.000    0.359    0.073    0.049    0.025    0.003    0.000
     880    0.131    0.360    0.000    0.000    0.359    0.073    0.049    0.025    0.003    0.000
     881    0.132    0.360    0.000    0.000    0.359    0.073    0.049    0.025    0.003    0.000
     882    0.133    0.359    0.000    0.000    0.358    0.073    0.049    0.025    0.003    0.000
     883    0.134    0.359    0.000    0.000    0.358    0.072    0.049    0.025    0.003    0.000
     884    0.135    0.359    0.000    0.000    0.357    0.072    0.049    0.025    0.003    0.000
     885    0.136    0.358    0.000    0.000    0.357    0.072    0.049    0.025    0.003    0.000
     886    0.137    0.358    0.000    0.000    0.357    0.072    0.049    0.025    0.003    0.000
     887    0.138    0.357    0.000    0.000    0.356    0.072    0.048    0.025    0.003    0.000
     888    0.139    0.357    0.000    0.000    0.356    0.072    0.048    0.025    0.003    0.000
     889    0.139    0.357    0.000    0.000    0.355    0.072    0.048    0.025    0.003    0.000
     890    0.140    0.356    0.000    0.000    0.355    0.072    0.048    0.025    0.003    0.000
